1082
318	39	40	31	48
319	40	41	32	49
320	41	42	33	50
321	10	11	1	20
322	11	12	2	21
323	12	13	3	22
324	13	14	4	23
325	14	15	5	24
326	15	16	6	25
327	16	17	7	26
328	17	18	8	27
329	18	19	9	28
330	19	20	10	29
331	20	21	11	30
332	21	22	12	31
333	22	23	13	32
334	23	24	14	33
335	24	25	15	34
336	25	26	16	35
337	26	27	17	36
338	27	28	18	37
339	28	29	19	38
340	29	30	20	39
341	30	31	21	40
342	31	32	22	41
343	32	33	23	42
344	33	34	24	43
345	34	35	25	44
346	35	36	26	45
347	36	37	27	46
348	37	38	28	47
349	38	39	29	48
350	39	40	30	49
351	40	41	31	50
352	11	12	1	22
353	12	13	2	23
354	13	14	3	24
355	14	15	4	25
356	15	16	5	26
357	16	17	6	27
358	17	18	7	28
359	18	19	8	29
360	19	20	9	30
361	20	21	10	31
362	21	22	11	32
363	22	23	12	33
364	23	24	13	34
365	24	25	14	35
366	25	26	15	36
367	26	27	16	37
368	27	28	17	38
369	28	29	18	39
370	29	30	19	40
371	30	31	20	41
372	31	32	21	42
373	32	33	22	43
374	33	34	23	44
375	34	35	24	45
376	35	36	25	46
377	36	37	26	47
378	37	38	27	48
379	38	39	28	49
380	39	40	29	50
381	12	13	1	24
382	13	14	2	25
383	14	15	3	26
384	15	16	4	27
385	16	17	5	28
386	17	18	6	29
387	18	19	7	30
388	19	20	8	31
389	20	21	9	32
390	21	22	10	33
391	22	23	11	34
392	23	24	12	35
393	24	25	13	36
394	25	26	14	37
395	26	27	15	38
396	27	28	16	39
397	28	29	17	40
398	29	30	18	41
399	30	31	19	42
400	31	32	20	43
401	32	33	21	44
402	33	34	22	45
403	34	35	23	46
404	35	36	24	47
405	36	37	25	48
406	37	38	26	49
407	38	39	27	50
408	13	14	1	26
409	14	15	2	27
410	15	16	3	28
411	16	17	4	29
412	17	18	5	30
413	18	19	6	31
414	19	20	7	32
415	20	21	8	33
416	21	22	9	34
417	22	23	10	35
418	23	24	11	36
419	24	25	12	37
420	25	26	13	38
421	26	27	14	39
422	27	28	15	40
423	28	29	16	41
424	29	30	17	42
425	30	31	18	43
426	31	32	19	44
427	32	33	20	45
428	33	34	21	46
429	34	35	22	47
430	35	36	23	48
431	36	37	24	49
432	37	38	25	50
433	14	15	1	28
434	15	16	2	29
435	16	17	3	30
436	17	18	4	31
437	18	19	5	32
438	19	20	6	33
439	20	21	7	34
440	21	22	8	35
441	22	23	9	36
442	23	24	10	37
443	24	25	11	38
444	25	26	12	39
445	26	27	13	40
446	27	28	14	41
447	28	29	15	42
448	29	30	16	43
449	30	31	17	44
450	31	32	18	45
451	32	33	19	46
452	33	34	20	47
453	34	35	21	48
454	35	36	22	49
455	36	37	23	50
456	15	16	1	30
457	16	17	2	31
458	17	18	3	32
459	18	19	4	33
460	19	20	5	34
461	20	21	6	35
462	21	22	7	36
463	22	23	8	37
464	23	24	9	38
465	24	25	10	39
466	25	26	11	40
467	26	27	12	41
468	27	28	13	42
469	28	29	14	43
470	29	30	15	44
471	30	31	16	45
472	31	32	17	46
473	32	33	18	47
474	33	34	19	48
475	34	35	20	49
476	35	36	21	50
477	16	17	1	32
478	17	18	2	33
479	18	19	3	34
480	19	20	4	35
481	20	21	5	36
482	21	22	6	37
483	22	23	7	38
484	23	24	8	39
485	24	25	9	40
486	25	26	10	41
487	26	27	11	42
488	27	28	12	43
489	28	29	13	44
490	29	30	14	45
491	30	31	15	46
492	31	32	16	47
493	32	33	17	48
494	33	34	18	49
495	34	35	19	50
496	17	18	1	34
497	18	19	2	35
498	19	20	3	36
499	20	21	4	37
500	21	22	5	38
501	22	23	6	39
502	23	24	7	40
503	24	25	8	41
504	25	26	9	42
505	26	27	10	43
506	27	28	11	44
507	28	29	12	45
508	29	30	13	46
509	30	31	14	47
510	31	32	15	48
511	32	33	16	49
512	33	34	17	50
513	18	19	1	36
514	19	20	2	37
515	20	21	3	38
516	21	22	4	39
517	22	23	5	40
518	23	24	6	41
519	24	25	7	42
520	25	26	8	43
521	26	27	9	44
522	27	28	10	45
523	28	29	11	46
524	29	30	12	47
525	30	31	13	48
526	31	32	14	49
527	32	33	15	50
528	19	20	1	38
529	20	21	2	39
530	21	22	3	40
531	22	23	4	41
532	23	24	5	42
533	24	25	6	43
534	25	26	7	44
535	26	27	8	45
536	27	28	9	46
537	28	29	10	47
538	29	30	11	48
539	30	31	12	49
540	31	32	13	50
541	20	21	1	40
542	21	22	2	41
543	22	23	3	42
544	23	24	4	43
545	24	25	5	44
546	25	26	6	45
547	26	27	7	46
548	27	28	8	47
549	28	29	9	48
550	29	30	10	49
551	30	31	11	50
552	21	22	1	42
553	22	23	2	43
554	23	24	3	44
555	24	25	4	45
556	25	26	5	46
557	26	27	6	47
558	27	28	7	48
559	28	29	8	49
560	29	30	9	50
561	22	23	1	44
562	23	24	2	45
563	24	25	3	46
564	25	26	4	47
565	26	27	5	48
566	27	28	6	49
567	28	29	7	50
568	23	24	1	46
569	24	25	2	47
570	25	26	3	48
571	26	27	4	49
572	27	28	5	50
573	24	25	1	48
574	25	26	2	49
575	26	27	3	50
576	25	26	1	50
577	3	5	1	7
578	4	6	2	8
579	5	7	3	9
580	6	8	4	10
581	7	9	5	11
582	8	10	6	12
583	9	11	7	13
584	10	12	8	14
585	11	13	9	15
586	12	14	10	16
587	13	15	11	17
588	14	16	12	18
589	15	17	13	19
590	16	18	14	20
591	17	19	15	21
592	18	20	16	22
593	19	21	17	23
594	20	22	18	24
595	21	23	19	25
596	22	24	20	26
597	23	25	21	27
598	24	26	22	28
599	25	27	23	29
600	26	28	24	30
601	27	29	25	31
602	28	30	26	32
603	29	31	27	33
604	30	32	28	34
605	31	33	29	35
606	32	34	30	36
607	33	35	31	37
608	34	36	32	38
609	35	37	33	39
610	36	38	34	40
611	37	39	35	41
612	38	40	36	42
613	39	41	37	43
614	40	42	38	44
615	41	43	39	45
616	42	44	40	46
617	43	45	41	47
618	44	46	42	48
619	45	47	43	49
620	46	48	44	50
621	4	6	1	9
622	5	7	2	10
623	6	8	3	11
624	7	9	4	12
625	8	10	5	13
626	9	11	6	14
627	10	12	7	15
628	11	13	8	16
629	12	14	9	17
630	13	15	10	18
631	14	16	11	19
632	15	17	12	20
633	16	18	13	21
634	17	19	14	22
635	18	20	15	23
636	19	21	16	24
637	20	22	17	25
638	21	23	18	26
639	22	24	19	27
640	23	25	20	28
641	24	26	21	29
642	25	27	22	30
643	26	28	23	31
644	27	29	24	32
645	28	30	25	33
646	29	31	26	34
647	30	32	27	35
648	31	33	28	36
649	32	34	29	37
650	33	35	30	38
651	34	36	31	39
652	35	37	32	40
653	36	38	33	41
654	37	39	34	42
655	38	40	35	43
656	39	41	36	44
657	40	42	37	45
658	41	43	38	46
659	42	44	39	47
660	43	45	40	48
661	44	46	41	49
662	45	47	42	50
663	5	7	1	11
664	6	8	2	12
665	7	9	3	13
666	8	10	4	14
667	9	11	5	15
668	10	12	6	16
669	11	13	7	17
670	12	14	8	18
671	13	15	9	19
672	14	16	10	20
673	15	17	11	21
674	16	18	12	22
675	17	19	13	23
676	18	20	14	24
677	19	21	15	25
678	20	22	16	26
679	21	23	17	27
680	22	24	18	28
681	23	25	19	29
682	24	26	20	30
683	25	27	21	31
684	26	28	22	32
685	27	29	23	33
686	28	30	24	34
687	29	31	25	35
688	30	32	26	36
689	31	33	27	37
690	32	34	28	38
691	33	35	29	39
692	34	36	30	40
693	35	37	31	41
694	36	38	32	42
695	37	39	33	43
696	38	40	34	44
697	39	41	35	45
698	40	42	36	46
699	41	43	37	47
700	42	44	38	48
701	43	45	39	49
702	44	46	40	50
703	6	8	1	13
704	7	9	2	14
705	8	10	3	15
706	9	11	4	16
707	10	12	5	17
708	11	13	6	18
709	12	14	7	19
710	13	15	8	20
711	14	16	9	21
712	15	17	10	22
713	16	18	11	23
714	17	19	12	24
715	18	20	13	25
716	19	21	14	26
717	20	22	15	27
718	21	23	16	28
719	22	24	17	29
720	23	25	18	30
721	24	26	19	31
722	25	27	20	32
723	26	28	21	33
724	27	29	22	34
725	28	30	23	35
726	29	31	24	36
727	30	32	25	37
728	31	33	26	38
729	32	34	27	39
730	33	35	28	40
731	34	36	29	41
732	35	37	30	42
733	36	38	31	43
734	37	39	32	44
735	38	40	33	45
736	39	41	34	46
737	40	42	35	47
738	41	43	36	48
739	42	44	37	49
740	43	45	38	50
741	7	9	1	15
742	8	10	2	16
743	9	11	3	17
744	10	12	4	18
745	11	13	5	19
746	12	14	6	20
747	13	15	7	21
748	14	16	8	22
749	15	17	9	23
750	16	18	10	24
751	17	19	11	25
752	18	20	12	26
753	19	21	13	27
754	20	22	14	28
755	21	23	15	29
756	22	24	16	30
757	23	25	17	31
758	24	26	18	32
759	25	27	19	33
760	26	28	20	34
761	27	29	21	35
762	28	30	22	36
763	29	31	23	37
764	30	32	24	38
765	31	33	25	39
766	32	34	26	40
767	33	35	27	41
768	34	36	28	42
769	35	37	29	43
770	36	38	30	44
771	37	39	31	45
772	38	40	32	46
773	39	41	33	47
774	40	42	34	48
775	41	43	35	49
776	42	44	36	50
777	8	10	1	17
778	9	11	2	18
779	10	12	3	19
780	11	13	4	20
781	12	14	5	21
782	13	15	6	22
783	14	16	7	23
784	15	17	8	24
785	16	18	9	25
786	17	19	10	26
787	18	20	11	27
788	19	21	12	28
789	20	22	13	29
790	21	23	14	30
791	22	24	15	31
792	23	25	16	32
793	24	26	17	33
794	25	27	18	34
795	26	28	19	35
796	27	29	20	36
797	28	30	21	37
798	29	31	22	38
799	30	32	23	39
800	31	33	24	40
801	32	34	25	41
802	33	35	26	42
803	34	36	27	43
804	35	37	28	44
805	36	38	29	45
806	37	39	30	46
807	38	40	31	47
808	39	41	32	48
809	40	42	33	49
810	41	43	34	50
811	9	11	1	19
812	10	12	2	20
813	11	13	3	21
814	12	14	4	22
815	13	15	5	23
816	14	16	6	24
817	15	17	7	25
818	16	18	8	26
819	17	19	9	27
820	18	20	10	28
821	19	21	11	29
822	20	22	12	30
823	21	23	13	31
824	22	24	14	32
825	23	25	15	33
826	24	26	16	34
827	25	27	17	35
828	26	28	18	36
829	27	29	19	37
830	28	30	20	38
831	29	31	21	39
832	30	32	22	40
833	31	33	23	41
834	32	34	24	42
835	33	35	25	43
836	34	36	26	44
837	35	37	27	45
838	36	38	28	46
839	37	39	29	47
840	38	40	30	48
841	39	41	31	49
842	40	42	32	50
843	10	12	1	21
844	11	13	2	22
845	12	14	3	23
846	13	15	4	24
847	14	16	5	25
848	15	17	6	26
849	16	18	7	27
850	17	19	8	28
851	18	20	9	29
852	19	21	10	30
853	20	22	11	31
854	21	23	12	32
855	22	24	13	33
856	23	25	14	34
857	24	26	15	35
858	25	27	16	36
859	26	28	17	37
860	27	29	18	38
861	28	30	19	39
862	29	31	20	40
863	30	32	21	41
864	31	33	22	42
865	32	34	23	43
866	33	35	24	44
867	34	36	25	45
868	35	37	26	46
869	36	38	27	47
870	37	39	28	48
871	38	40	29	49
872	39	41	30	50
873	11	13	1	23
874	12	14	2	24
875	13	15	3	25
876	14	16	4	26
877	15	17	5	27
878	16	18	6	28
879	17	19	7	29
880	18	20	8	30
881	19	21	9	31
882	20	22	10	32
883	21	23	11	33
884	22	24	12	34
885	23	25	13	35
886	24	26	14	36
887	25	27	15	37
888	26	28	16	38
889	27	29	17	39
890	28	30	18	40
891	29	31	19	41
892	30	32	20	42
893	31	33	21	43
894	32	34	22	44
895	33	35	23	45
896	34	36	24	46
897	35	37	25	47
898	36	38	26	48
899	37	39	27	49
900	38	40	28	50
901	12	14	1	25
902	13	15	2	26
903	14	16	3	27
904	15	17	4	28
905	16	18	5	29
906	17	19	6	30
907	18	20	7	31
908	19	21	8	32
909	20	22	9	33
910	21	23	10	34
911	22	24	11	35
912	23	25	12	36
913	24	26	13	37
914	25	27	14	38
915	26	28	15	39
916	27	29	16	40
917	28	30	17	41
918	29	31	18	42
919	30	32	19	43
920	31	33	20	44
921	32	34	21	45
922	33	35	22	46
923	34	36	23	47
924	35	37	24	48
925	36	38	25	49
926	37	39	26	50
927	13	15	1	27
928	14	16	2	28
929	15	17	3	29
930	16	18	4	30
931	17	19	5	31
932	18	20	6	32
933	19	21	7	33
934	20	22	8	34
935	21	23	9	35
936	22	24	10	36
937	23	25	11	37
938	24	26	12	38
939	25	27	13	39
940	26	28	14	40
941	27	29	15	41
942	28	30	16	42
943	29	31	17	43
944	30	32	18	44
945	31	33	19	45
946	32	34	20	46
947	33	35	21	47
948	34	36	22	48
949	35	37	23	49
950	36	38	24	50
951	14	16	1	29
952	15	17	2	30
953	16	18	3	31
954	17	19	4	32
955	18	20	5	33
956	19	21	6	34
957	20	22	7	35
958	21	23	8	36
959	22	24	9	37
960	23	25	10	38
961	24	26	11	39
962	25	27	12	40
963	26	28	13	41
964	27	29	14	42
965	28	30	15	43
966	29	31	16	44
967	30	32	17	45
968	31	33	18	46
969	32	34	19	47
970	33	35	20	48
971	34	36	21	49
972	35	37	22	50
973	15	17	1	31
974	16	18	2	32
975	17	19	3	33
976	18	20	4	34
977	19	21	5	35
978	20	22	6	36
979	21	23	7	37
980	22	24	8	38
981	23	25	9	39
982	24	26	10	40
983	25	27	11	41
984	26	28	12	42
985	27	29	13	43
986	28	30	14	44
987	29	31	15	45
988	30	32	16	46
989	31	33	17	47
990	32	34	18	48
991	33	35	19	49
992	34	36	20	50
993	16	18	1	33
994	17	19	2	34
995	18	20	3	35
996	19	21	4	36
997	20	22	5	37
998	21	23	6	38
999	22	24	7	39
1000	23	25	8	40
1001	24	26	9	41
1002	25	27	10	42
1003	26	28	11	43
1004	27	29	12	44
1005	28	30	13	45
1006	29	31	14	46
1007	30	32	15	47
1008	31	33	16	48
1009	32	34	17	49
1010	33	35	18	50
1011	17	19	1	35
1012	18	20	2	36
1013	19	21	3	37
1014	20	22	4	38
1015	21	23	5	39
1016	22	24	6	40
1017	23	25	7	41
1018	24	26	8	42
1019	25	27	9	43
1020	26	28	10	44
1021	27	29	11	45
1022	28	30	12	46
1023	29	31	13	47
1024	30	32	14	48
1025	31	33	15	49
1026	32	34	16	50
1027	18	20	1	37
1028	19	21	2	38
1029	20	22	3	39
1030	21	23	4	40
1031	22	24	5	41
1032	23	25	6	42
1033	24	26	7	43
1034	25	27	8	44
1035	26	28	9	45
1036	27	29	10	46
1037	28	30	11	47
1038	29	31	12	48
1039	30	32	13	49
1040	31	33	14	50
1041	19	21	1	39
1042	20	22	2	40
1043	21	23	3	41
1044	22	24	4	42
1045	23	25	5	43
1046	24	26	6	44
1047	25	27	7	45
1048	26	28	8	46
1049	27	29	9	47
1050	28	30	10	48
1051	29	31	11	49
1052	30	32	12	50
1053	20	22	1	41
1054	21	23	2	42
1055	22	24	3	43
1056	23	25	4	44
1057	24	26	5	45
1058	25	27	6	46
1059	26	28	7	47
1060	27	29	8	48
1061	28	30	9	49
1062	29	31	10	50
1063	21	23	1	43
1064	22	24	2	44
1065	23	25	3	45
1066	24	26	4	46
1067	25	27	5	47
1068	26	28	6	48
1069	27	29	7	49
1070	28	30	8	50
1071	22	24	1	45
1072	23	25	2	46
1073	24	26	3	47
1074	25	27	4	48
1075	26	28	5	49
1076	27	29	6	50
1077	23	25	1	47
1078	24	26	2	48
1079	25	27	3	49
1080	26	28	4	50
1081	24	26	1	49
1082	25	27	2	50
